date,bubble_prob
2017-01-02,0.9994769448569205
2017-01-03,0.9994769116547286
2017-01-04,0.9994769110934186
2017-01-05,0.9994768300572574
2017-01-06,0.9994767714319498
2017-01-09,0.9994767567395964
2017-01-10,0.9994767439704222
2017-01-11,0.9994766664536252
2017-01-12,0.9994766558295293
2017-01-13,0.9994766662737481
2017-01-16,0.9994766513898878
2017-01-17,0.999476658228191
2017-01-18,0.9994766281588298
2017-01-19,0.9994766260106434
2017-01-20,0.9994766111646112
2017-01-23,0.9994765798178411
2017-01-24,0.9994766108950326
2017-01-25,0.9994765500594557
2017-01-27,0.9994906969763587
2017-01-30,0.9994908067236847
2017-01-31,0.9994907277800589
2017-02-01,0.999490538313339
2017-02-02,0.9994908295031325
2017-02-03,0.999490707584255
2017-02-06,0.9994907003649618
2017-02-07,0.9994907188010639
2017-02-08,0.9994905694988429
2017-02-09,0.9994905920662973
2017-02-10,0.9994905410165073
2017-02-13,0.9994901143839378
2017-02-14,0.999490069922632
2017-02-15,0.9994903448648176
2017-02-16,0.9994902810894016
2017-02-17,0.9994902393778325
2017-02-20,0.9994903631297289
2017-02-21,0.9994901466812741
2017-02-22,0.9994901758675789
2017-02-23,0.9994901779531761
2017-02-27,0.9994797861333949
2017-02-28,0.9994796812492501
2017-03-01,0.9994796748567589
2017-03-02,0.9994797764062596
2017-03-03,0.9994797452246341
2017-03-06,0.9994796522206473
2017-03-07,0.9994796962898708
2017-03-08,0.9994796099733453
2017-03-09,0.9994796398517688
2017-03-10,0.9994795876804845
2017-03-14,0.9994794315864178
2017-03-15,0.9994794397455187
2017-03-16,0.9994794429263564
2017-03-17,0.9994795041781146
2017-03-20,0.9994794800525403
2017-03-21,0.9994795770096342
2017-03-22,0.9994796216852734
2017-03-23,0.9994794712819972
2017-03-24,0.9994794397455187
2017-03-27,0.9994794429263564
2017-03-28,0.9994794221708545
2017-03-29,0.9994793923827301
2017-03-30,0.999479371330797
2017-03-31,0.9994689060628559
2017-04-03,0.9994688756293897
2017-04-05,0.9994689848015303
2017-04-06,0.9994689744155469
2017-04-07,0.9994689436207508
2017-04-10,0.9994691025890486
2017-04-11,0.9994691564555483
2017-04-12,0.9994692147355934
2017-04-13,0.9994691623765285
2017-04-17,0.9994691418205723
2017-04-18,0.9994691250607723
2017-04-19,0.9994691234832345
2017-04-20,0.9994688999744846
2017-04-21,0.9994688961011462
2017-04-24,0.9994689349217768
2017-04-25,0.9994689450243802
2017-04-26,0.9994690386773869
2017-04-27,0.9994692524027122
2017-05-26,0.9994703186300691
2017-05-29,0.9994701825168789
2017-05-30,0.9994701826985958
2017-05-31,0.9994701599648027
2017-06-01,0.999470202842338
2017-06-02,0.9994703191002308
2017-06-05,0.9994704430665362
2017-06-06,0.9994703922471757
2017-06-07,0.99947035552716
2017-06-08,0.9994703020929728
2017-06-09,0.9994703405027551
2017-06-12,0.9994703248212665
2017-06-13,0.9994703557949766
2017-06-14,0.9994702168781376
2017-06-15,0.99947020771081
2017-06-16,0.9994701992920367
2017-06-19,0.9994701585022716
2017-06-20,0.9994702107668783
2017-06-21,0.9994701642097296
2017-06-22,0.9994765698822334
2017-06-23,0.9994765901267944
2017-06-27,0.9994779854219037
2017-06-28,0.9994768390384318
2017-06-29,0.9994775977885337
2017-06-30,0.9994740009932811
2017-07-03,0.9994740171574356
2017-07-04,0.9994740129936285
2017-07-05,0.9994740241609076
2017-07-06,0.9994740231258951
2017-07-07,0.9994740240373275
2017-07-10,0.9994740279089258
2017-07-11,0.9994740288086151
2017-07-12,0.9994725039558717
2017-07-13,0.9994726015239355
2017-07-14,0.9994725769847216
2017-07-17,0.9994725520267859
2017-07-18,0.9994691654712274
2017-07-19,0.999469419308435
2017-07-20,0.9994694243997555
2017-07-21,0.999469445104696
2017-07-24,0.9994689043537955
2017-07-25,0.9994689947867549
2017-07-26,0.9994622359450719
2017-07-27,0.9994590844262422
2017-07-28,0.9994776813584508
2017-07-31,0.9994777322999714
2017-08-01,0.999477704132866
2017-08-02,0.9994777013214599
2017-08-03,0.9994777713715688
2017-08-04,0.9994777347246216
2017-08-07,0.9994777479251408
2017-08-08,0.9994778079388715
2017-08-09,0.9994778455731846
2017-08-10,0.9994778656175519
2017-08-11,0.9994778492461512
2017-08-14,0.9994777828707893
2017-08-16,0.999477810855638
2017-08-17,0.9994778515961199
2017-08-18,0.9994778820433213
2017-08-21,0.9994778892644419
2017-08-22,0.999477896032565
2017-08-23,0.9994778776210314
2017-08-24,0.9994778843628961
2017-08-28,0.9994692354780959
2017-08-29,0.999470731739285
2017-08-30,0.9994694414027382
2017-08-31,0.9994684178040603
2017-09-01,0.9994704513742495
2017-09-04,0.9994704206520405
2017-09-05,0.9994704558899239
2017-09-06,0.9994704943556235
2017-09-07,0.9994705088187188
2017-09-08,0.9994704822843318
2017-09-11,0.9994706076389767
2017-09-12,0.9994706276515033
2017-09-13,0.9994706006973332
2017-09-14,0.9994706293913856
2017-09-15,0.99947061464173
2017-09-18,0.9994706466141587
2017-09-19,0.9994706631459229
2017-09-20,0.9994706934202757
2017-09-21,0.999426052005578
2017-09-22,0.999441732634473
2017-09-25,0.9994261744722576
2017-09-26,0.9994263443309197
2017-09-27,0.9994502579001869
2017-09-28,0.999455884963805
2017-09-29,0.9994839580661772
2017-10-03,0.9994838231023785
2017-10-04,0.999481271556362
2017-10-05,0.9994759879781735
2017-10-06,0.9994732023455373
2017-10-09,0.9994844995237944
2017-10-10,0.9994655312472789
2017-10-11,0.9994771903054891
2017-10-12,0.9994814704125696
2017-10-13,0.9994847767561716
2017-10-16,0.9994652822305267
2017-10-17,0.9994649297461995
2017-10-18,0.999477274960487
2017-10-19,0.9994783665656153
2017-10-23,0.9994768829162911
2017-10-24,0.999463831465951
2017-10-25,0.9994566141934809
2017-10-26,0.9994581333302222
2017-10-27,0.999465247789309
2017-10-30,0.9994639208372982
2017-10-31,0.9994638836041577
2017-11-01,0.9994625044330677
2017-11-02,0.9994625373332567
2017-11-03,0.9994606569712317
2017-11-06,0.9994625432791813
2017-11-07,0.9994643317788124
2017-11-08,0.9994627970049268
2017-11-09,0.9994596833150693
2017-11-10,0.9994592049384511
2017-11-13,0.9994591617213332
2017-11-14,0.9994592378967616
2017-11-15,0.9994623554896226
2017-11-16,0.9994621977990966
2017-11-17,0.9994588752620757
2017-11-20,0.9994595384122684
2017-11-21,0.9994594703932977
2017-11-22,0.9994595475470525
2017-11-23,0.9994594689853747
2017-11-24,0.9994594487097064
2017-11-27,0.9994595679446693
2017-11-28,0.9994594447857407
2017-11-29,0.9994592556555317
2017-11-30,0.9994593087169322
2017-12-01,0.9994600511942915
2017-12-04,0.9994626540383965
2017-12-05,0.9994601576357421
2017-12-06,0.9994628270527884
2017-12-07,0.9994605157000619
2017-12-08,0.9994581305735389
2017-12-11,0.9994590573565341
2017-12-12,0.999458403673374
2017-12-13,0.9994575292624479
2017-12-14,0.9994579534688729
2017-12-15,0.9994584604181204
2017-12-18,0.9994590155139019
2017-12-19,0.9994579637037214
2017-12-20,0.9994577774657507
2017-12-21,0.9994583917551157
2017-12-22,0.9994582477525199
2017-12-26,0.9994578897242715
2017-12-27,0.999458853969287
2017-12-28,0.9994585743259947
2017-12-29,0.9994607022930253
2018-01-01,0.9994605430797684
2018-01-02,0.9994604327002782
2018-01-03,0.9994605008969073
2018-01-04,0.9994607623908052
2018-01-05,0.9994604375704285
2018-01-08,0.9994606222323031
2018-01-09,0.9994607727460851
2018-01-10,0.9994608908304026
2018-01-11,0.9994614281486861
2018-01-12,0.9994609772171223
2018-01-15,0.9994603614506721
2018-01-16,0.9994602334927565
2018-01-17,0.9994601130051144
2018-01-18,0.9994607501711961
2018-01-19,0.9994616741382393
2018-01-22,0.9994626637262858
2018-01-23,0.9994623378009209
2018-01-24,0.9994635693930546
2018-01-25,0.9994629135416149
2018-01-29,0.9994623051724686
2018-01-30,0.9994611577300596
2018-01-31,0.999461187381617
2018-02-01,0.9994620708076062
2018-02-02,0.9994617584617541
2018-02-05,0.9994613974836513
2018-02-06,0.9994628799852924
2018-02-07,0.9994621903631377
2018-02-08,0.999462532945726
2018-02-09,0.9994599427720714
2018-02-12,0.9994628096100436
2018-02-14,0.9994607797098699
2018-02-15,0.9994606544208363
2018-02-16,0.9994615999592579
2018-02-19,0.9994615893851849
2018-02-20,0.9994623819791655
2018-02-21,0.9994613494751474
2018-02-22,0.9994611867878149
2018-02-23,0.9994577215624932
2018-02-26,0.9994579885442607
2018-02-27,0.9994582916610133
2018-02-28,0.9994577253684415
2018-03-01,0.999460358028703
2018-03-05,0.9994610790955782
2018-03-06,0.9994610359388414
2018-03-07,0.9994609194019375
2018-03-08,0.9994577647328283
2018-03-09,0.9994594128573644
