Date,anomaly_score,anomaly_score_norm
2016-11-28,4.923825531044335,0.0250043676302691
2016-12-05,4.308661491415595,0.021218488070532407
2016-12-12,6.017363387321021,0.0317342841259972
2016-12-19,3.9951581655074855,0.019289107032295378
2016-12-26,5.33691002880977,0.027546597110194634
2017-01-02,5.4836815847839935,0.028449867454229876
2017-01-09,5.250166172939626,0.027012752851239382
2017-01-16,5.821547506886605,0.030529182248364845
2017-01-23,4.895476056068308,0.02482989758500153
2017-01-31,4.0137873957864265,0.019403756162581397
2017-02-07,2.9771269167519483,0.013023877845357138
2017-02-14,4.823864408169813,0.024389180871161115
2017-02-21,6.503028632937089,0.034723194413019236
2017-03-01,6.106513137827204,0.03228293488653366
2017-03-08,6.529874389626959,0.03488841018470053
2017-03-16,10.522205081512052,0.05945825202922551
2017-03-23,10.314863236518617,0.05818221636675005
2017-03-30,14.314798409573623,0.0827988581670087
2017-04-07,12.848303126398841,0.07377366462615677
2017-04-17,16.777088783102084,0.09795243379035584
2017-04-24,10.244661106957594,0.05775017419550176
2017-05-02,12.190345640488664,0.06972442306355436
2017-05-09,16.73518455273394,0.09769454425358612
2017-05-16,5.833431917893563,0.030602322005912938
2017-05-23,5.751552645181058,0.030098415657428296
2017-05-30,2.306322506207022,0.00889557296590428
2017-06-06,2.739146729393659,0.011559285852161634
2017-06-13,6.95100359453578,0.03748014888554312
2017-06-20,2.223663177741754,0.008386865951354011
2017-06-28,2.3223720597350823,0.008994346094257906
2017-07-05,4.028381657685147,0.019493573047594952
2017-07-12,3.8873527326386283,0.01862564434846703
2017-07-19,2.5751486914090393,0.010549999255666815
2017-07-26,4.140729490176123,0.020184990840587218
2017-08-02,2.8592949836231156,0.01229870947012842
2017-08-09,3.681107529677326,0.01735635770639319
2017-08-17,4.682082894290464,0.02351662054453946
2017-08-24,9.270664288990234,0.05175594435297614
2017-09-01,8.362978538112571,0.046169810070832616
2017-09-08,17.972111692145017,0.10530691570625775
2017-09-15,6.252832905395869,0.03318342480717002
2017-09-22,1.0755902615139017,0.0013213265071799361
2017-09-29,4.096962818894318,0.019915639357845315
2017-10-09,2.265582609419544,0.008644849040938544
2017-10-16,3.5372243407546846,0.016470863124719154
2017-10-24,6.571851167766628,0.035146746199332474
2017-10-31,14.736181668455755,0.08539216038210548
2017-11-07,13.48917747368983,0.07771777210882569
2017-11-14,9.189433242132568,0.051256027355064404
2017-11-21,5.7661814565318465,0.03018844516875932
2017-11-28,1.5944889806629585,0.004514764237359292
2017-12-05,2.68127010173522,0.011203098026600803
2017-12-12,3.1028960299348145,0.013797893691817519
2017-12-19,1.044632260802722,0.0011308029158245267
2017-12-27,2.944654004277895,0.012824031092847302
2018-01-03,6.736390842049584,0.036159366166535895
2018-01-10,2.5505188439635074,0.010398420766033794
2018-01-17,3.5372629915879923,0.01647110099200391
2018-01-24,3.3870139197383144,0.015546429110454396
2018-02-01,3.0818815663616306,0.013668565215223593
2018-02-08,2.7047983218042475,0.0113478968147258
2018-02-16,2.151516494167432,0.007942856488753336
2018-02-23,1.5506483639371687,0.0042449576751152004
2018-03-05,3.357104081736178,0.015362356185132459
2018-03-12,2.781282486793043,0.011818600266522759
2018-03-19,4.0159737296702485,0.019417211430165823
2018-03-26,4.903932019238137,0.02488193778251025
2018-04-04,3.7592415912828105,0.01783721505125674
2018-04-11,2.001819309089016,0.007021581061989885
2018-04-18,1.9151884686072833,0.006488432329140451
2018-04-25,1.9812504789517527,0.00689499512951022
2018-05-03,5.812143946214854,0.03047131028927339
2018-05-10,6.023321592920361,0.031770952473524246
2018-05-17,3.1321919794501323,0.013978188587663599
2018-05-24,1.790596761000935,0.005721662542947753
2018-05-31,1.752493601106956,0.005487165782878597
2018-06-07,2.178867085065957,0.008111179141507776
2018-06-14,1.1096218336253316,0.0015307656566466775
2018-06-21,1.0420406376022873,0.0011148533923332202
2018-06-28,1.262372085426546,0.002470830450401299
2018-07-05,1.0381447324470106,0.0010908769783299953
2018-07-12,1.3722088836985407,0.00314679468546261
2018-07-19,1.569508781008199,0.004361029589072355
2018-07-26,8.230153869617547,0.0453523725011925
2018-08-02,1.7242129134305049,0.00531311907255042
2018-08-09,2.0788460791275707,0.007495623846443763
2018-08-17,2.2167434047134407,0.008344279867678316
2018-08-27,1.9123407293668093,0.006470906600899774
2018-09-03,1.381741775552292,0.0032054625822988403
2018-09-10,2.723257185950375,0.011461497467502831
2018-09-18,4.1317112422149505,0.020129490196171388
2018-09-26,45.90163065089766,0.2771924423749401
2018-10-04,47.4702682190266,0.2868462461138559
2018-10-11,56.31138329011734,0.3412567686358208
2018-10-19,46.22935922299983,0.2792093692795299
2018-10-26,30.86450057039809,0.18465003134060456
2018-11-02,55.046251088610454,0.3334708158923213
2018-11-12,52.60766654172417,0.3184631320941619
2018-11-19,56.162769173196516,0.3403421586923032
2018-11-27,44.03945853325553,0.2657321506434083
2018-12-04,46.74357702196894,0.28237399940899066
2018-12-11,40.973113737610156,0.24686106693710963
2018-12-18,36.640950534842396,0.22019980739940945
2018-12-26,44.93630087161077,0.27125155174353555
2019-01-02,34.621700267921916,0.20777281586697077
2019-01-09,33.12770006395713,0.19857834988705705
2019-01-16,35.257515146165524,0.21168578606069616
2019-01-23,32.578142614415846,0.19519623035293243
2019-01-30,26.564795839291808,0.15818852968289626
2019-02-06,30.271446198480508,0.18100022042868863
2019-02-14,29.250501579124762,0.17471706160104525
2019-02-21,26.16108094898306,0.15570396320514238
2019-02-28,31.892297451370474,0.19097536076913035
2019-03-08,29.20895632329236,0.17446138128697025
2019-03-15,32.904998299516535,0.19720778528379812
2019-03-25,30.676097049863642,0.1834905470544225
2019-04-02,29.700370735637275,0.1774856734419204
2019-04-09,25.368976538898313,0.1508291465674095
2019-04-16,33.59208506064509,0.20143629598525614
2019-04-25,15.14483062815828,0.08790709240670684
2019-05-06,12.664892654100036,0.07264490885796077
2019-05-13,5.957624150936895,0.031366633321705334
2019-05-20,12.120797610331854,0.06929640639023009
2019-05-27,6.6747289481440895,0.03577988282760023
2019-06-03,9.052570381732776,0.05041373770174303
