Date,score_raw,bubble_prob,bubble_prob_smooth
2016-04-01,0.07615830956206407,1.0,1.0
2016-04-08,0.07307512191979927,1.0,1.0
2016-04-20,0.10071063191280952,1.0,1.0
2016-04-27,0.08230617192768983,1.0,1.0
2016-05-04,0.1003478162166628,1.0,1.0
2016-05-11,0.15726150857356974,1.0,1.0
2016-05-18,0.10705478723030909,1.0,1.0
2016-05-25,0.10609448331120976,1.0,1.0
2016-06-01,0.1139113448618288,1.0,1.0
2016-06-08,0.13163707253694926,1.0,1.0
2016-06-15,0.1823054241268504,1.0,1.0
2016-06-22,0.180767396488621,1.0,1.0
2016-06-29,0.14398089771909106,1.0,1.0
2016-07-07,0.16129051103552142,1.0,1.0
2016-07-14,0.21567982477934727,1.0,1.0
2016-07-21,0.23614002172448234,1.0,1.0
2016-07-28,0.30316028815985735,1.0,1.0
2016-08-04,0.30160591787055524,1.0,1.0
2016-08-11,0.357826077632654,1.0,1.0
2016-08-19,0.4519943518607326,1.0,1.0
2016-08-26,0.41487596168101876,1.0,1.0
2016-09-02,0.7757974258389385,1.0,1.0
2016-09-12,0.29341036072245197,1.0,1.0
2016-09-20,0.25531888684893583,1.0,1.0
2016-09-27,0.29991974147954437,1.0,1.0
2016-10-04,0.29432425936418116,1.0,1.0
2016-10-13,0.33839616310673615,1.0,1.0
2016-10-20,0.3649612619081216,1.0,1.0
2016-10-27,0.42622835779841234,1.0,1.0
2016-11-04,0.2240729939420187,1.0,1.0
2016-11-11,0.3073189171422131,1.0,1.0
2016-11-21,0.3428210448606704,1.0,1.0
2016-11-28,0.35255314447297126,1.0,1.0
2016-12-05,0.20009446736600991,1.0,1.0
2016-12-12,0.3998313913944448,1.0,1.0
2016-12-19,0.412245416319407,1.0,1.0
2016-12-26,0.3111396411650206,1.0,1.0
2017-01-02,0.29059034449404303,1.0,1.0
2017-01-09,0.20717041329711308,1.0,1.0
2017-01-16,0.4348887612961129,1.0,1.0
2017-01-23,0.6886324707496847,1.0,1.0
2017-01-31,0.597845193377735,1.0,1.0
2017-02-07,0.30266629471548917,1.0,1.0
2017-02-14,0.36700153016780246,1.0,1.0
2017-02-21,0.42683056247666673,1.0,1.0
2017-03-01,0.6684252105213936,1.0,1.0
2017-03-08,0.8077136297392884,1.0,1.0
2017-03-16,0.5605892904462336,1.0,1.0
2017-03-23,0.42164428859741976,1.0,1.0
2017-03-30,0.26570725541164564,1.0,1.0
2017-04-07,0.34293897776123095,1.0,1.0
2017-04-17,0.37992817921846855,1.0,1.0
2017-04-24,0.19208916820339175,1.0,1.0
2017-05-02,0.3538507380073702,1.0,1.0
2017-05-09,0.22311829332166497,1.0,1.0
2017-05-16,0.13035514327777817,1.0,1.0
2017-05-23,0.13720402219616779,1.0,1.0
2017-05-30,0.15366062165800293,1.0,1.0
2017-06-06,0.12820731470315938,1.0,1.0
2017-06-13,0.0577915017090961,1.0,1.0
2017-06-20,0.08561946594082215,1.0,1.0
2017-06-28,0.07609091099804698,1.0,1.0
2017-07-05,0.05745333737167791,1.0,1.0
2017-07-12,0.08930412948486358,1.0,1.0
2017-07-19,0.062353024668756266,1.0,1.0
2017-07-26,0.058687244159055255,1.0,1.0
2017-08-02,0.14506151887649854,1.0,1.0
2017-08-09,0.06822650195662563,1.0,1.0
2017-08-17,0.07285661976634206,1.0,1.0
2017-08-24,0.08135686519107287,1.0,1.0
2017-09-01,0.08856379720057911,1.0,1.0
2017-09-08,0.15930266583698713,1.0,1.0
2017-09-15,0.07261931795647288,1.0,1.0
2017-09-22,0.11742386277964374,1.0,1.0
2017-09-29,0.10604060626140864,1.0,1.0
2017-10-09,0.0745177535173272,1.0,1.0
2017-10-16,0.06736251115786991,1.0,1.0
2017-10-24,0.07227673510103995,1.0,1.0
2017-10-31,0.11474261846109973,1.0,1.0
2017-11-07,0.13015347978357825,1.0,1.0
2017-11-14,0.1280918860069353,1.0,1.0
2017-11-21,0.15261360524429887,1.0,1.0
2017-11-28,0.13342183798383805,1.0,1.0
2017-12-05,0.1575874539235493,1.0,1.0
2017-12-12,0.15518093838221217,1.0,1.0
2017-12-19,0.15521071566676,1.0,1.0
2017-12-27,0.255548497427023,1.0,1.0
2018-01-03,0.14616214255765195,1.0,1.0
2018-01-10,0.07683508523811564,1.0,1.0
2018-01-17,0.03796148146590693,1.0,1.0
2018-01-24,0.04761147251451332,1.0,1.0
2018-02-01,0.04370234772267455,1.0,1.0
2018-02-08,0.06804198214658404,1.0,1.0
2018-02-16,0.05345451445601027,1.0,1.0
2018-02-23,0.0409038110462949,1.0,1.0
2018-03-05,0.053412885265774514,1.0,1.0
2018-03-12,0.06833251915145308,1.0,1.0
2018-03-19,0.04540713970463239,1.0,1.0
2018-03-26,0.06493744323400799,1.0,1.0
2018-04-04,0.04631762738432238,1.0,1.0
2018-04-11,0.04673566687423333,1.0,1.0
2018-04-18,0.040218744007008395,1.0,1.0
2018-04-25,0.03308267469063203,1.0,1.0
2018-05-03,0.0377435074494565,1.0,1.0
2018-05-10,0.025611557574122132,1.0,1.0
2018-05-17,0.05062488781797026,1.0,1.0
2018-05-24,0.055590280776804696,1.0,1.0
2018-05-31,0.04436559183860609,1.0,1.0
2018-06-07,0.0453097528047722,1.0,1.0
2018-06-14,0.050516918985631,1.0,1.0
2018-06-21,0.056012115007938214,1.0,1.0
2018-06-28,0.09316527049076487,1.0,1.0
2018-07-05,0.07489865728397109,1.0,1.0
2018-07-12,0.070550071420095,1.0,1.0
2018-07-19,0.07063639123514877,1.0,1.0
2018-07-26,0.05931486355304343,1.0,1.0
2018-08-02,0.06416114051268533,1.0,1.0
2018-08-09,0.045098575225173444,1.0,1.0
2018-08-17,0.06162782755683005,1.0,1.0
2018-08-27,0.04715072285858833,1.0,1.0
2018-09-03,0.04456745935891563,1.0,1.0
2018-09-10,0.06084586939936109,1.0,1.0
2018-09-18,0.08047455279550436,1.0,1.0
2018-09-26,0.2953419391520461,1.0,1.0
2018-10-04,0.20365856407235727,1.0,1.0
2018-10-11,0.2927910875867251,1.0,1.0
2018-10-19,0.2805876951084079,1.0,1.0
2018-10-26,0.23232191828786194,1.0,1.0
2018-11-02,0.1462160413082155,1.0,1.0
2018-11-12,0.16746774454313634,1.0,1.0
2018-11-19,0.22341315770354953,1.0,1.0
2018-11-27,0.4127700342844916,1.0,1.0
2018-12-04,0.4329996229030292,1.0,1.0
2018-12-11,0.42698015822919766,1.0,1.0
2018-12-18,0.4370310700565916,1.0,1.0
