Date,score_raw,bubble_prob,bubble_prob_smooth
2017-03-08,0.2895929193076619,0.0,0.0
2017-03-16,0.16178820949371206,0.0,0.0
2017-03-23,0.28120247960503836,0.0,0.0
2017-03-30,0.3039487058348302,0.0,0.0
2017-04-07,0.22350296983605086,0.0,0.0
2017-04-17,0.2270430668432083,0.0,0.0
2017-04-24,0.19546214101771445,0.0,0.0
2017-05-02,0.14473306216956558,0.0,0.0
2017-05-09,0.176428986596364,0.0,0.0
2017-05-16,0.13657806371775083,0.0,0.0
2017-05-23,0.2086890151374844,0.0,0.0
2017-05-30,0.1592908206709011,0.0,0.0
2017-06-06,0.17071347356325953,0.0,0.0
2017-06-13,0.20008580937342743,0.0,0.0
2017-06-20,0.19917785867590643,0.0,0.0
2017-06-28,0.14582958666409337,0.0,0.0
2017-07-05,0.09671356940376778,0.0,0.0
2017-07-12,0.13746229431671714,0.0,0.0
2017-07-19,0.09931801204326184,0.0,0.0
2017-07-26,0.1334882193359811,0.0,0.0
2017-08-02,0.11258586186359942,0.0,0.0
2017-08-09,0.11655243932959072,0.0,0.0
2017-08-17,0.0954046793894814,0.0,0.0
2017-08-24,0.08343763952375174,0.0,0.0
2017-09-01,0.11920006827476445,0.0,0.0
2017-09-08,0.21762141295279433,0.0,0.0
2017-09-15,0.09568189992788415,0.0,0.0
2017-09-22,0.1437054508417317,0.0,0.0
2017-09-29,0.103994887105922,0.0,0.0
2017-10-09,0.076479609112748,0.0,0.0
2017-10-16,0.07669582796382098,0.0,0.0
2017-10-24,0.12679512734974557,0.0,0.0
2017-10-31,0.18055297063140838,0.0,0.0
2017-11-07,0.12928014141606883,0.0,0.0
2017-11-14,0.16764042416844308,0.0,0.0
2017-11-21,0.15138498439149636,0.0,0.0
2017-11-28,0.11298642065949735,0.0,0.0
2017-12-05,0.14920683538094162,0.0,0.0
2017-12-12,0.13878114912069314,0.0,0.0
2017-12-19,0.14179222798502378,0.0,0.0
2017-12-27,0.21434406348209564,0.0,0.0
2018-01-03,0.14552384821938485,0.0,0.0
2018-01-10,0.10481967400974368,0.0,0.0
2018-01-17,0.0783480171361653,0.0,0.0
2018-01-24,0.07851766464766032,0.0,0.0
2018-02-01,0.06801763184787728,0.0,0.0
2018-02-08,0.08871508290100018,0.0,0.0
2018-02-16,0.15657639986304792,0.0,0.0
2018-02-23,0.10203684851792054,0.0,0.0
2018-03-05,0.08122506794045886,0.0,0.0
2018-03-12,0.0645291707488564,0.0,0.0
2018-03-19,0.09306785438604938,0.0,0.0
2018-03-26,0.060736933516255566,0.0,0.0
2018-04-04,0.10801545632852685,0.0,0.0
2018-04-11,0.08452992615376739,0.0,0.0
2018-04-18,0.0920362719315982,0.0,0.0
2018-04-25,0.09564752600012039,0.0,0.0
2018-05-03,0.12967468395691556,0.0,0.0
2018-05-10,0.04558417492448896,0.0,0.0
2018-05-17,0.10485762341535648,0.0,0.0
2018-05-24,0.10392798682860933,0.0,0.0
2018-05-31,0.08546702310838893,0.0,0.0
2018-06-07,0.10978203134467401,0.0,0.0
2018-06-14,0.06466237301486803,0.0,0.0
2018-06-21,0.1048748980672697,0.0,0.0
2018-06-28,0.10994543191693239,0.0,0.0
2018-07-05,0.09126173018383436,0.0,0.0
2018-07-12,0.09786359605922519,0.0,0.0
2018-07-19,0.04343683603329413,0.0,0.0
2018-07-26,0.1572506395696638,0.0,0.0
2018-08-02,0.16771212167610722,0.0,0.0
2018-08-09,0.09307342677793384,0.0,0.0
2018-08-17,0.09983732107560161,0.0,0.0
2018-08-27,0.07586642991723583,0.0,0.0
2018-09-03,0.13342416853970926,0.0,0.0
2018-09-10,0.16030771872213673,0.0,0.0
2018-09-18,0.12447644329834172,0.0,0.0
2018-09-26,2.5112725838054075,0.9346405228758172,0.18692810457516346
2018-10-04,0.34366926844419193,0.0,0.18692810457516346
2018-10-11,0.44744262123542294,0.032258064516128566,0.19337971747838917
2018-10-19,0.2069985851457428,0.0,0.19337971747838917
2018-10-26,0.7311015309087395,0.554140127388535,0.3042077429560962
2018-11-02,0.3966864404853841,0.0,0.11727963838093272
2018-11-12,0.36776072932810666,0.0,0.11727963838093272
2018-11-19,0.21053876675744185,0.0,0.11082802547770701
2018-11-27,0.3869916333604073,0.0,0.11082802547770701
2018-12-04,0.5358291278931082,0.19753086419753046,0.039506172839506096
2018-12-11,0.29190450243779936,0.0,0.039506172839506096
2018-12-18,0.3489397806439803,0.0,0.039506172839506096
2018-12-26,0.3005132382675713,0.0,0.039506172839506096
2019-01-02,0.14622855871369417,0.0,0.039506172839506096
2019-01-09,0.2560343468628985,0.0,0.0
2019-01-16,0.4410943495941183,0.0,0.0
2019-01-23,0.36659306591041796,0.0,0.0
2019-01-30,0.5835471042417331,0.35294117647058815,0.07058823529411763
2019-02-06,0.6286311295002827,0.415204678362573,0.15362917096663226
2019-02-14,0.4041022288359374,0.0,0.15362917096663226
2019-02-21,0.22017924886476226,0.0,0.15362917096663226
2019-02-28,0.3174599167988651,0.0,0.15362917096663226
2019-03-08,0.4238565635724342,0.0,0.08304093567251461
2019-03-15,0.2321704511756084,0.0,0.0
2019-03-25,0.22963899078082384,0.0,0.0
2019-04-02,0.24125112329483467,0.0,0.0
2019-04-09,0.23806563550528423,0.0,0.0
2019-04-16,0.23619369508089003,0.0,0.0
2019-04-25,0.16288200873399697,0.0,0.0
2019-05-06,0.35200051606635574,0.0,0.0
2019-05-13,0.6610023247929055,0.5081967213114748,0.10163934426229496
2019-05-20,0.7304093461800801,0.565217391304348,0.21468282252316456
2019-05-27,0.35332706443052975,0.0,0.21468282252316456
2019-06-03,0.35027661155612255,0.0,0.21468282252316456
2019-06-11,0.2024091536149519,0.0,0.21468282252316456
2019-06-18,0.8040810758955117,0.6808510638297872,0.24921369102682706
2019-06-25,0.19429989519319837,0.0,0.13617021276595745
2019-07-02,0.3339508183401677,0.0,0.13617021276595745
2019-07-09,0.6768167198939162,0.47643979057591557,0.23145817088114057
2019-07-16,0.2691417261145474,0.0,0.23145817088114057
2019-07-23,0.680760588096497,0.48186528497409353,0.19166101511000183
2019-07-30,0.7365589181596409,0.5876288659793817,0.30918678830587815
2019-08-06,0.3404840725282169,0.0,0.30918678830587815
2019-08-14,0.613031283801444,0.1326530612244892,0.24042944243559292
2019-08-22,1.4920438604855166,0.8477157360406087,0.40997258964371464
2019-08-29,0.7948054785327799,0.5959595959595955,0.432791451840815
2019-09-06,0.43443758036059876,0.0,0.3152656786449387
2019-09-16,0.648268120980136,0.10000000000000012,0.3352656786449387
2019-09-23,0.7181726874222968,0.3532338308457706,0.379381832569195
2019-09-30,0.962506612798411,0.7524752475247523,0.3603337348660237
2019-10-09,0.9811072595180664,0.7536945812807885,0.3918807319302623
2019-10-16,0.5887280501462552,0.0,0.3918807319302623
2019-10-24,0.6649100496902866,0.12195121951219526,0.3962709758327013
2019-10-31,0.5612605326549208,0.0,0.3256242096635472
2019-11-07,0.612098699543763,0.0,0.17512916015859675
2019-11-15,0.39717142554320195,0.0,0.024390243902439053
2019-11-22,0.5358739324079184,0.0,0.024390243902439053
2019-11-29,0.3105444112781782,0.0,0.0
2019-12-06,0.29891292012624876,0.0,0.0
2019-12-13,0.4488184123403483,0.0,0.0
2019-12-20,0.3500161018544032,0.0,0.0
2019-12-30,0.27630664821815415,0.0,0.0
2020-01-06,0.34555171173915855,0.0,0.0
2020-01-13,0.3002146297978433,0.0,0.0
2020-01-20,0.36275066758172225,0.0,0.0
2020-01-27,0.2853610214325967,0.0,0.0
2020-02-03,0.38735153844102166,0.0,0.0
2020-02-10,0.29944903438783665,0.0,0.0
2020-02-17,0.2498576803335514,0.0,0.0
2020-02-25,0.26080366619330597,0.0,0.0
2020-03-03,0.47575187531649116,0.0,0.0
2020-03-11,0.739251725652413,0.46428571428571386,0.09285714285714278
2020-03-18,1.3264003805743072,0.7777777777777775,0.24841269841269825
2020-03-25,0.6763754055804414,0.11504424778761016,0.27142154797022033
2020-04-01,0.6600971166200762,0.0,0.27142154797022033
2020-04-13,0.7821276664770012,0.47368421052631515,0.36615839007548334
2020-04-21,0.5991141254671047,0.0,0.2733012472183406
2020-04-28,0.2922557968610098,0.0,0.11774569166278506
2020-05-06,0.46702186443408855,0.0,0.09473684210526304
2020-05-13,0.5312580039887308,0.0,0.09473684210526304
2020-05-20,0.36898521833012826,0.0,0.0
2020-05-28,0.25543679200437847,0.0,0.0
2020-06-04,0.20051591237416233,0.0,0.0
2020-06-11,0.2965909465845298,0.0,0.0
2020-06-18,0.2279198136276415,0.0,0.0
2020-06-25,0.25622493489162484,0.0,0.0
2020-07-02,0.258769300366009,0.0,0.0
2020-07-09,0.22658602853987245,0.0,0.0
2020-07-16,0.23689143814310598,0.0,0.0
2020-07-23,0.14865088197765633,0.0,0.0
2020-07-30,0.3436721546238198,0.0,0.0
2020-08-06,0.21531872978233407,0.0,0.0
2020-08-13,0.19967881524437198,0.0,0.0
2020-08-20,0.1878383935896704,0.0,0.0
2020-08-27,0.12384879276117346,0.0,0.0
2020-09-03,0.17497954127714305,0.0,0.0
2020-09-10,0.17632556205835373,0.0,0.0
2020-09-17,0.21960197225976333,0.0,0.0
2020-09-24,0.1738978044726145,0.0,0.0
2020-10-01,0.1711730459907156,0.0,0.0
2020-10-09,0.18167353276985704,0.0,0.0
2020-10-16,0.1712789658557866,0.0,0.0
2020-10-23,0.18277762022765787,0.0,0.0
2020-10-30,0.13056612970766615,0.0,0.0
2020-11-06,0.16957070273184474,0.0,0.0
2020-11-13,0.19551684140034706,0.0,0.0
2020-11-20,0.1536641903815701,0.0,0.0
2020-11-27,0.18160654868578877,0.0,0.0
2020-12-07,0.19784538191027798,0.0,0.0
2020-12-14,0.22693292745640237,0.0,0.0
2020-12-21,0.18537712982768106,0.0,0.0
2020-12-29,0.11741371594684019,0.0,0.0
