Date,bubble_prob
2015-01-12,0.03666046681363463
2015-01-19,0.027889606267732563
2015-01-27,0.023052782321801895
2015-02-03,0.030493563372225443
2015-02-10,0.021359717178844186
2015-02-18,0.018090179684736637
2015-02-25,0.01938756725366934
2015-03-04,0.016199119802354882
2015-03-12,0.017094951104518172
2015-03-19,0.022877461222544963
2015-03-26,0.027658155697782596
2015-04-06,0.02396775446954951
2015-04-13,0.03235008385262791
2015-04-21,0.0428049497517606
2015-04-28,0.03648961862064251
2015-05-06,0.04165999549081192
2015-05-13,0.03883444818396225
2015-05-20,0.035350042956234284
2015-05-27,0.05299741768086973
2015-06-03,0.06935289633400543
2015-06-10,0.06783086416447726
2015-06-17,0.07934127683703855
2015-06-24,0.06192912071974886
2015-07-01,0.05865283200810969
2015-07-08,0.07015900325870451
2015-07-15,0.07706658164912596
2015-07-22,0.06240265739027715
2015-07-29,0.06861198566153967
2015-08-05,0.06455279859827552
2015-08-12,0.07386785667874596
2015-08-19,0.0675642179434686
2015-08-26,0.10577468942031651
2015-09-02,0.12032904489106745
2015-09-09,0.11040579783290387
2015-09-16,0.10245997609150134
2015-09-24,0.09495852218460336
2015-10-05,0.08791253693327258
2015-10-12,0.08604441068487957
2015-10-19,0.07740298197674939
2015-10-27,0.08959612137942094
2015-11-03,0.09542721799795047
2015-11-10,0.11744453588725676
2015-11-19,0.12818138195054135
2015-11-27,0.11036559394470645
2015-12-04,0.12416449813345946
2015-12-11,0.17829592161968444
2015-12-18,0.13549613825006093
2015-12-28,0.13506131806661037
2016-01-04,0.15484536517209116
2016-01-11,0.1828570879338431
2016-01-18,0.18937317229645675
2016-01-25,0.19545868561818777
2016-02-02,0.18661596928669844
2016-02-09,0.17518848781264096
2016-02-16,0.16508337455228625
2016-02-23,0.19730576434906466
2016-03-01,0.17312581631521762
2016-03-09,0.17707646086875076
2016-03-16,0.14870209820308763
2016-03-23,0.14692927748969692
2016-04-01,0.12681436429984277
2016-04-08,0.14503883619706084
2016-04-20,0.1337516555116953
2016-04-27,0.10635856756225191
2016-05-04,0.11433282258398873
2016-05-11,0.12152467896705431
2016-05-18,0.10724925599154327
2016-05-25,0.11628936531090726
2016-06-01,0.11239669819269993
2016-06-08,0.10166445000168951
2016-06-15,0.09279565821161107
2016-06-22,0.09006594347659735
2016-06-29,0.1074721993992143
2016-07-07,0.09464735062004159
2016-07-14,0.09144991437163451
2016-07-21,0.08121337681176444
2016-07-28,0.07188666628517187
