Date,bubble_prob
2014-12-31,0.043280116416370466
2015-01-08,0.04258538456666715
2015-01-15,0.04595387179850631
2015-01-23,0.03716681691104678
2015-01-30,0.04336303700204147
2015-02-06,0.04024164819892918
2015-02-13,0.05462756417204931
2015-02-23,0.06636749891427741
2015-03-02,0.05756453585208563
2015-03-09,0.05467070138373086
2015-03-16,0.049999030583539134
2015-03-23,0.05717968675893645
2015-03-30,0.055119171917020746
2015-04-07,0.05668031324749792
2015-04-14,0.055662491455783544
2015-04-21,0.06227302449552024
2015-04-28,0.05875526830391904
2015-05-05,0.05438687888757571
2015-05-12,0.05925935924245755
2015-05-19,0.05799601779224532
2015-05-27,0.06315225723152451
2015-06-03,0.06200330672583899
2015-06-10,0.06850921414560147
2015-06-17,0.07003801142095599
2015-06-24,0.06050108320025554
2015-07-01,0.06352417167664633
2015-07-09,0.07158986956650135
2015-07-16,0.07105792156288113
2015-07-23,0.059981364623653007
2015-07-30,0.05188652637652013
2015-08-06,0.04936683603428459
2015-08-13,0.05290402814861365
2015-08-20,0.06033383702177771
2015-08-27,0.06297631239162185
2015-09-03,0.07086650759308943
2015-09-11,0.059465923758001915
2015-09-18,0.05618340138227313
2015-09-25,0.049256683098397515
2015-10-02,0.04258151648583071
2015-10-09,0.02840831811143253
2015-10-16,0.028484338040203595
2015-10-23,0.034149875342366375
2015-10-30,0.042480766360987146
2015-11-06,0.039815945027491084
2015-11-13,0.041783758907326114
2015-11-20,0.04448751718902267
2015-11-30,0.04406481663452689
2015-12-07,0.04298973392231451
2015-12-14,0.032787513578420524
2015-12-21,0.04081943291605278
2015-12-29,0.03533694612647583
2016-01-06,0.029107052125817857
2016-01-13,0.03649745535775726
2016-01-21,0.046338762284826904
2016-01-28,0.03812910201565617
2016-02-04,0.04254576031088165
2016-02-11,0.06720713843929875
2016-02-19,0.05325026547119929
2016-02-26,0.04793730823465582
2016-03-04,0.04940081958037414
2016-03-11,0.05036037992011717
2016-03-18,0.05332785143564995
2016-03-28,0.03379345116427
2016-04-04,0.03337976298215358
2016-04-11,0.038338462168674384
2016-04-18,0.03274438983492058
2016-04-25,0.03317662112036812
2016-05-02,0.03561712930772468
2016-05-09,0.024385270882709077
2016-05-16,0.02088441467631923
2016-05-23,0.01667927529075448
2016-05-31,0.019277848928091153
2016-06-07,0.018369678624964934
2016-06-14,0.015325768824984737
2016-06-21,0.014105322634207378
2016-06-28,0.01114918518947169
2016-07-06,0.008806157678262675
2016-07-13,0.006902239918295787
2016-07-20,0.005630401757499427
2016-07-27,0.005698432352564613
2016-08-03,0.0062212224572094
2016-08-10,0.01106762009257197
2016-08-17,0.008472843885591443
2016-08-24,0.005863140757405646
2016-08-31,0.006191501463925033
2016-09-08,0.006066855743995298
2016-09-15,0.006778554569388843
2016-09-22,0.006074048184175098
2016-09-29,0.006190966869152725
2016-10-06,0.008771858392654527
2016-10-13,0.011150569397102664
2016-10-20,0.011729819067358378
2016-10-27,0.009085976590429558
2016-11-03,0.009439795687757125
2016-11-10,0.014209488211207499
2016-11-17,0.010572427823927125
2016-11-25,0.010019702773341707
2016-12-02,0.015597421466197466
2016-12-09,0.011297107635700477
2016-12-16,0.008569083417236972
2016-12-23,0.008121154012838933
2017-01-03,0.008586284545846652
2017-01-10,0.0045251615386783664
2017-01-18,0.0026958173757418123
2017-01-25,0.0026290913447128157
2017-02-01,0.002033755654052884
2017-02-08,0.0009205939195572993
2017-02-15,0.0026945894557694173
2017-02-23,0.004360865241015027
2017-03-02,0.004891289007312473
2017-03-09,0.004005325940376959
2017-03-16,0.003835900286278718
2017-03-23,0.004218528001867305
2017-03-30,0.004702118985714144
2017-04-06,0.005258956205807386
2017-04-13,0.0069513463313211395
2017-04-21,0.004944284374416605
2017-04-28,0.00393261155045193
2017-05-05,0.003656312799607772
2017-05-12,0.003978511083804505
2017-05-19,0.0048088071977438526
2017-05-26,0.004919478080991578
2017-06-05,0.0043134442830282
2017-06-12,0.004228164425653882
2017-06-19,0.0038098038523527917
2017-06-26,0.0029908252612307535
2017-07-03,0.004518073041903321
2017-07-11,0.005419419328127619
2017-07-18,0.004679115462877702
2017-07-25,0.005879757808687614
2017-08-01,0.005312603360012506
2017-08-08,0.005876825134372233
2017-08-15,0.008020887055183988
2017-08-22,0.008311346660557566
2017-08-29,0.006886275244689847
2017-09-06,0.006679989076083822
2017-09-13,0.005103953669089119
2017-09-20,0.0054785735353590805
2017-09-27,0.00685739894075683
2017-10-04,0.006666320022845734
2017-10-11,0.004809275535497525
2017-10-18,0.004130665401545973
